id,episode,entry,last_trade,signal_asof,n,cash,mean_pct
DD3_I10,10,2019-06-10,2019-06-10,2019-06-06,1,-163.39152564999796,-1.4146452437229262
DD3_I10,11,2019-06-17,2019-06-20,2019-06-14,4,4.609635700001093,0.0031663772080455788
DD3_I10,12,2019-06-26,2019-06-26,2019-06-25,1,-184.2297207499962,-1.540382280518363
DD3_I10,13,2019-08-09,2019-08-12,2019-08-08,2,-480.1715320499979,-1.9600373131747406
DD3_I10,14,2020-03-05,2020-04-02,2020-03-04,21,1045.4101093500326,0.3148073873996714
DD3_I10,15,2020-04-13,2020-04-14,2020-04-10,2,-314.08344120000004,-1.1938833406057265
DD3_I10,16,2020-05-25,2020-06-01,2020-05-22,6,-722.5218274999859,-0.9028677855997301
DD3_I10,17,2020-07-20,2020-08-04,2020-07-17,12,-96.81340809997636,-0.07077350568608846
DD3_I10,18,2020-08-06,2020-08-06,2020-08-05,1,110.4908257500011,0.7542035887372088
DD3_I10,19,2020-08-10,2020-08-10,2020-08-07,1,-258.7689060999993,-1.823600465820996
DD3_I10,20,2020-08-12,2020-08-12,2020-08-11,1,-799.4280137999984,-5.559304685674537
DD3_I10,21,2020-09-08,2020-09-18,2020-09-07,9,-459.95413059998646,-0.38489468368396174
DD3_I10,22,2020-09-23,2020-09-30,2020-09-22,6,-112.53384444999091,-0.1441841719123297
DD3_I10,23,2020-11-30,2020-12-01,2020-11-27,2,-435.78043679999917,-1.5832991139695296
DD3_I10,24,2020-12-03,2020-12-08,2020-12-02,4,-242.06756544999578,-0.4389470396249425
DD3_I10,25,2020-12-10,2020-12-21,2020-12-09,8,-368.8283303499891,-0.3485868637830835
DD3_I10,26,2021-02-02,2021-02-18,2021-02-01,8,-478.98540589999226,-0.4737478032109649
DD3_I10,27,2021-03-04,2021-03-08,2021-03-03,3,-132.93087009999434,-0.3363591146070369
DD3_I10,28,2021-03-11,2021-03-11,2021-03-10,1,12.317960250002107,0.089781051384855
DD3_I10,29,2021-03-15,2021-03-16,2021-03-12,2,-44.14768984999847,-0.1702536388213478
DD3_I10,30,2021-03-18,2021-03-24,2021-03-17,5,-477.0498064499885,-0.7020749091048322
DD3_I10,31,2021-05-10,2021-06-07,2021-05-07,21,-206.78185224996895,-0.08477331135972635
DD3_I10,32,2021-06-17,2021-06-17,2021-06-16,1,-174.93144569999737,-1.4210515491470137
DD3_I10,33,2021-07-12,2021-08-02,2021-07-09,16,-584.2590452499809,-0.3370354227934452
DD3_I10,34,2021-10-28,2021-11-02,2021-10-27,4,-371.2826311999893,-0.8280175896729461
DD3_I10,35,2021-11-29,2021-12-07,2021-11-26,7,-498.1029913499887,-0.6378619967855312
DD3_I10,36,2022-01-17,2022-01-18,2022-01-14,2,-416.2029067499983,-1.8222640322886023
DD3_I10,37,2022-01-26,2022-02-10,2022-01-25,7,-198.9799348499929,-0.2533418841375287
DD3_I10,38,2022-03-08,2022-03-17,2022-03-07,8,564.0668890500144,0.6595112438333062
DD3_I10,39,2022-03-28,2022-03-28,2022-03-25,1,-180.4532557500009,-1.7884366278493644
DD3_I10,40,2022-03-30,2022-04-06,2022-03-29,4,-361.8919561999951,-0.8949132831684397
DD3_I10,41,2022-04-08,2022-04-08,2022-04-07,1,-120.36207044999956,-1.1964420521868744
DD3_I10,42,2022-04-12,2022-04-12,2022-04-11,1,-140.10973554999876,-1.410974174723049
DD3_I10,43,2022-04-14,2022-04-14,2022-04-13,1,-0.4422348499979627,-0.0043655957551625
DD3_I10,44,2022-04-20,2022-05-05,2022-04-19,9,-63.09031899998888,-0.10679146126029217
DD3_I10,45,2022-05-09,2022-05-11,2022-05-06,3,-356.0172663500021,-1.2961458731265474
DD3_I10,46,2022-07-18,2022-07-18,2022-07-15,1,-339.0606215499976,-3.622442537927325
DD3_I10,47,2022-09-20,2022-10-14,2022-09-19,14,208.86967795001266,0.15235094194115753
DD3_I10,48,2022-10-20,2022-10-20,2022-10-19,1,-146.98461059999687,-1.7539929665870748
DD3_I10,49,2023-05-08,2023-05-18,2023-05-05,9,-1530.0585908499868,-1.1317171228272893
DD3_I10,50,2023-05-25,2023-05-25,2023-05-24,1,-342.46500150000145,-2.140406259375009
DD3_I10,51,2023-08-21,2023-08-22,2023-08-18,2,-1614.2764325499998,-3.845455887272051
DD3_I10,52,2023-08-28,2023-08-30,2023-08-25,3,-327.1684334999939,-0.5824779014806338
DD3_I10,53,2023-09-14,2023-09-22,2023-09-13,7,-1356.6948404499815,-1.0781497198029644
DD3_I10,54,2023-10-18,2023-10-27,2023-10-17,8,-980.6855410999893,-0.9166231298385956
DD3_I10,55,2023-12-05,2023-12-08,2023-12-04,4,-988.0217967999904,-1.75011267446937
DD3_I10,56,2023-12-27,2023-12-28,2023-12-26,2,-653.0666679499976,-2.301829420203148
DD3_I10,57,2024-01-04,2024-01-18,2024-01-03,11,-478.6621432499916,-0.3761811667846628
DD3_I10,58,2024-04-11,2024-04-18,2024-04-10,6,-2419.8849107999795,-1.8499856095090326
DD3_I10,59,2024-06-03,2024-06-06,2024-05-31,4,-2285.9487779999827,-2.3863038424680196
DD3_I10,60,2024-07-24,2024-07-31,2024-07-23,6,-1014.2822161999882,-0.7510186186304443
DD3_I10,61,2024-08-02,2024-08-15,2024-08-01,10,651.762945350038,0.2748437967245804
DD3_I10,62,2024-08-21,2024-08-21,2024-08-20,1,-511.0906273499962,-2.5176878194581094
DD3_I10,63,2024-08-23,2024-08-30,2024-08-22,6,-1550.7280865499765,-1.3728215061270814
DD3_I10,64,2024-09-18,2024-09-18,2024-09-13,1,211.25225125,1.1118539539473684
DD3_I10,65,2024-10-17,2024-10-18,2024-10-16,2,-2133.6084726999934,-4.448468758505706
DD3_I10,66,2024-11-19,2024-11-20,2024-11-18,2,-661.946915349994,-1.403614758456349
DD3_I10,67,2024-11-22,2024-12-06,2024-11-21,11,66.77154525003007,-0.009151669184662148
DD3_I10,68,2024-12-11,2024-12-12,2024-12-10,2,-287.68528349998877,-0.6504898877688737
DD3_I10,69,2024-12-16,2024-12-19,2024-12-13,4,-1419.8314537499984,-1.6858558308266047
DD3_I10,70,2025-01-03,2025-01-16,2025-01-02,10,-740.6988191499736,-0.38557913700891466
DD3_I10,71,2025-03-10,2025-03-13,2025-03-07,4,-106.85332719999184,-0.134120293696449
DD3_I10,72,2025-03-20,2025-04-09,2025-03-19,14,-232.57050339996886,-0.2595772124256719
DD3_I10,73,2025-04-17,2025-04-17,2025-04-16,1,-216.26189589999404,-1.255876282810651
DD3_I10,74,2025-11-20,2025-12-03,2025-11-19,10,2289.071547999091,0.25582162622475224
DD3_I10,75,2026-02-03,2026-02-12,2026-02-02,8,-1206.5732255339547,-0.3102468830935318
DD3_I10,76,2026-02-24,2026-02-24,2026-02-13,1,-69.19501131900407,-0.1248782012615124
DD3_I10,77,2026-03-13,2026-03-31,2026-03-12,13,-3361.4842937129292,-0.5429833802177751
DD3_I10,78,2026-07-03,2026-08-03,2026-07-02,22,5350.4288481061485,0.3545436171063205
BR10_I10,1,2018-10-09,2018-10-22,2018-10-08,10,-147.8925989999899,-0.21123849088085828
BR10_I10,2,2018-11-26,2018-12-03,2018-11-23,6,237.62750720000244,0.32609226554918497
BR10_I10,3,2018-12-21,2018-12-21,2018-12-20,1,-83.67384524999694,-0.7145503437232873
BR10_I10,4,2018-12-28,2019-01-07,2018-12-27,5,-317.10652574999597,-0.5583422612257228
BR10_I10,5,2019-01-24,2019-02-01,2019-01-23,7,-65.75463914999074,-0.08680866397326367
BR10_I10,6,2019-03-15,2019-03-15,2019-03-14,1,-59.97958009999854,-0.4041750680592894
BR10_I10,7,2019-03-21,2019-03-21,2019-03-20,1,-230.61154595000176,-1.5262180407015338
BR10_I10,8,2019-03-27,2019-04-01,2019-03-26,4,-947.6752689499947,-1.6176240943801052
BR10_I10,9,2019-05-06,2019-05-21,2019-04-30,12,514.8739998500203,0.23122905764317636
BR10_I10,10,2019-05-23,2019-05-29,2019-05-22,5,-503.2684465999942,-0.7706785001001139
BR10_I10,11,2019-06-10,2019-06-10,2019-06-06,1,-163.39152564999796,-1.4146452437229262
BR10_I10,12,2019-06-17,2019-06-20,2019-06-14,4,4.609635700001093,0.0031663772080455788
BR10_I10,13,2019-07-17,2019-07-17,2019-07-16,1,-165.673560649999,-1.3065738221608751
BR10_I10,14,2019-07-19,2019-07-24,2019-07-18,4,-730.4882979499952,-1.4748001080235749
BR10_I10,15,2019-08-09,2019-08-12,2019-08-08,2,-480.1715320499979,-1.9600373131747406
BR10_I10,16,2019-09-18,2019-09-24,2019-09-17,5,-1645.5174622499972,-2.306469367482781
BR10_I10,17,2019-12-30,2019-12-31,2019-12-27,2,-991.0809194999982,-2.8254094159460648
BR10_I10,18,2020-03-03,2020-04-02,2020-03-02,23,1815.0450436500325,0.4787201478575871
BR10_I10,19,2020-05-18,2020-06-01,2020-05-15,11,-470.4716152999738,-0.3270482997698692
BR10_I10,20,2020-06-16,2020-06-17,2020-06-15,2,-646.2510478499918,-2.3326408113800694
BR10_I10,21,2020-07-17,2020-07-31,2020-07-16,11,222.6121433000231,0.11814825536695572
BR10_I10,22,2020-08-12,2020-08-12,2020-08-11,1,-799.4280137999984,-5.559304685674537
BR10_I10,23,2020-08-27,2020-09-02,2020-08-26,5,-448.338606249994,-0.6147035193091727
BR10_I10,24,2020-09-04,2020-09-18,2020-09-03,11,-347.0090796499846,-0.24265767845895506
BR10_I10,25,2020-09-23,2020-09-30,2020-09-22,6,-112.53384444999091,-0.1441841719123297
BR10_I10,26,2020-10-26,2020-10-27,2020-10-23,2,-465.0485219499923,-1.7117949056489026
BR10_I10,27,2020-11-03,2020-11-03,2020-11-02,1,-236.71901100000065,-1.7960471244309608
BR10_I10,28,2020-11-26,2020-12-01,2020-11-25,4,-322.2699258499948,-0.5886470058878667
BR10_I10,29,2020-12-03,2020-12-08,2020-12-02,4,-242.06756544999578,-0.4389470396249425
BR10_I10,30,2020-12-11,2020-12-17,2020-12-10,5,-516.181626649994,-0.7696215810773358
BR10_I10,31,2021-01-29,2021-02-10,2021-01-28,9,-417.87384039998926,-0.37366816435021355
BR10_I10,32,2021-03-04,2021-03-08,2021-03-03,3,-132.93087009999434,-0.3363591146070369
BR10_I10,33,2021-03-11,2021-03-11,2021-03-10,1,12.317960250002107,0.089781051384855
BR10_I10,34,2021-03-15,2021-03-16,2021-03-12,2,-44.14768984999847,-0.1702536388213478
BR10_I10,35,2021-03-18,2021-03-23,2021-03-17,4,-239.36143544999197,-0.44258563674707874
BR10_I10,36,2021-05-07,2021-06-07,2021-05-06,22,-24.276216149966444,-0.02023445794385985
BR10_I10,37,2021-06-23,2021-06-23,2021-06-22,1,-275.0026411999987,-2.232164295454535
BR10_I10,38,2021-07-02,2021-07-21,2021-07-01,14,-46.875637849990866,-0.04236058417861568
BR10_I10,39,2021-07-29,2021-08-02,2021-07-28,3,-887.5108889499927,-2.6560244430993585
BR10_I10,40,2021-08-27,2021-09-02,2021-08-26,5,-167.45411999999624,-0.29592198159989636
BR10_I10,41,2021-09-23,2021-09-23,2021-09-22,1,-124.25970544999804,-1.0363611797330945
BR10_I10,42,2021-10-08,2021-10-08,2021-09-30,1,-413.90273189999846,-3.5255769327086752
BR10_I10,43,2021-10-19,2021-11-01,2021-10-18,10,-270.9194196999817,-0.24410365872778703
BR10_I10,44,2021-11-29,2021-12-06,2021-11-26,6,-435.2269511999914,-0.6515986544506149
BR10_I10,45,2022-01-10,2022-01-20,2022-01-07,9,-252.26433974999028,-0.25028853882093927
BR10_I10,46,2022-01-26,2022-02-09,2022-01-25,6,-125.99781964999165,-0.18858500496197275
BR10_I10,47,2022-03-08,2022-03-23,2022-03-07,12,461.4795391500204,0.35358656023982765
BR10_I10,48,2022-04-08,2022-04-08,2022-04-07,1,-120.36207044999956,-1.1964420521868744
BR10_I10,49,2022-04-12,2022-04-12,2022-04-11,1,-140.10973554999876,-1.410974174723049
BR10_I10,50,2022-04-14,2022-04-14,2022-04-13,1,-0.4422348499979627,-0.0043655957551625
BR10_I10,51,2022-04-20,2022-05-05,2022-04-19,9,-63.09031899998888,-0.10679146126029217
BR10_I10,52,2022-05-25,2022-05-31,2022-05-24,5,-442.8076614999952,-0.9678815990264269
BR10_I10,53,2022-07-08,2022-07-08,2022-07-07,1,-149.48879059999848,-1.5539375322245164
BR10_I10,54,2022-07-12,2022-07-18,2022-07-11,5,-206.52231029999405,-0.4466885180925667
BR10_I10,55,2022-08-04,2022-08-05,2022-08-03,2,-358.8870114999999,-1.8776172285298305
BR10_I10,56,2022-08-26,2022-08-29,2022-08-25,2,-37.59288989999513,-0.20131804693929561
BR10_I10,57,2022-09-19,2022-10-17,2022-09-16,16,303.4837587000104,0.19223412236179083
BR10_I10,58,2022-10-31,2022-10-31,2022-10-28,1,-356.06176664999805,-4.524291825285871
BR10_I10,59,2022-11-29,2022-11-29,2022-11-28,1,-307.97498639999753,-3.4878254405435736
BR10_I10,60,2022-12-21,2022-12-21,2022-12-20,1,-88.7917552999997,-0.9557777750269076
BR10_I10,61,2022-12-23,2023-01-03,2022-12-22,7,-119.93421959999604,-0.19020942893261386
BR10_I10,62,2023-02-06,2023-02-10,2023-02-03,5,-584.4340771999898,-1.2508942515696582
BR10_I10,63,2023-02-27,2023-03-01,2023-02-24,3,-368.3044013999987,-1.2771707054249293
BR10_I10,64,2023-04-27,2023-05-15,2023-04-26,10,225.5383631500075,0.11991106362186987
BR10_I10,65,2023-07-28,2023-08-03,2023-07-27,5,-1494.503976099994,-1.3555441429139314
BR10_I10,66,2023-08-21,2023-08-22,2023-08-18,2,-1614.2764325499998,-3.845455887272051
BR10_I10,67,2023-09-06,2023-09-22,2023-09-05,13,-1273.4609338499617,-0.557948773384098
BR10_I10,68,2023-10-16,2023-10-27,2023-10-13,10,-344.1377850499897,-0.3750842280503499
BR10_I10,69,2023-11-27,2023-12-08,2023-11-24,10,-845.1730050999763,-0.6141548492381724
BR10_I10,70,2023-12-25,2023-12-28,2023-12-22,4,-475.9835867499947,-0.8369675323589802
BR10_I10,71,2024-01-05,2024-01-18,2024-01-04,10,-757.8780897999916,-0.6164233375632742
BR10_I10,72,2024-04-02,2024-04-12,2024-04-01,7,885.7903334500136,0.5468190868043235
BR10_I10,73,2024-05-31,2024-06-06,2024-05-30,5,-1571.5336566999763,-1.3053970061248115
BR10_I10,74,2024-07-18,2024-07-18,2024-07-17,1,-638.021097949998,-2.5705926589443915
BR10_I10,75,2024-07-24,2024-07-31,2024-07-23,6,-1014.2822161999882,-0.7510186186304443
BR10_I10,76,2024-08-05,2024-08-14,2024-08-02,8,57.78362445002858,0.017537034053561273
BR10_I10,77,2024-08-28,2024-08-30,2024-08-27,3,-1898.5669888999887,-3.3090310655967685
BR10_I10,78,2024-11-04,2024-11-05,2024-11-01,2,-1053.6199747999913,-2.1932317029186836
BR10_I10,79,2024-11-07,2024-11-07,2024-11-06,1,-726.7600133999956,-3.033222092654406
BR10_I10,80,2024-11-19,2024-11-20,2024-11-18,2,-661.946915349994,-1.403614758456349
BR10_I10,81,2024-11-22,2024-12-02,2024-11-21,7,112.55569710001646,0.02538541602878817
BR10_I10,82,2024-12-16,2024-12-24,2024-12-13,7,-2251.0542647499924,-1.500969873765261
BR10_I10,83,2025-01-03,2025-01-16,2025-01-02,10,-740.6988191499736,-0.38557913700891466
BR10_I10,84,2025-03-03,2025-03-13,2025-02-28,9,-526.7317457499888,-0.2949277271454944
BR10_I10,85,2025-03-24,2025-04-09,2025-03-21,12,-559.117277949975,-0.4324270713569314
BR10_I10,86,2025-05-27,2025-05-29,2025-05-26,3,-795.559185899989,-1.4121361418396756
BR10_I10,87,2025-10-15,2025-10-16,2025-10-14,2,-5471.334477675002,-4.5284187161082095
BR10_I10,88,2025-10-20,2025-10-21,2025-10-17,2,-5347.016137223985,-4.249769239605402
BR10_I10,89,2025-11-12,2025-11-13,2025-11-11,2,-2801.639826611983,-2.1013969160644312
BR10_I10,90,2025-11-20,2025-11-28,2025-11-19,7,4203.936722592077,0.8191483749547065
BR10_I10,91,2026-01-09,2026-01-16,2026-01-08,6,-2912.0909218019497,-0.8086989600047354
BR10_I10,92,2026-01-30,2026-02-10,2026-01-29,8,-1211.6762930339535,-0.3117225030296474
BR10_I10,93,2026-03-13,2026-03-31,2026-03-12,13,-3361.4842937129292,-0.5429833802177751
BR10_I10,94,2026-06-12,2026-06-15,2026-06-11,2,-376.8602322240015,-0.27133863059913677
BR10_I10,95,2026-06-17,2026-06-18,2026-06-16,2,-7281.833253353978,-5.059934730157307
BR10_I10,96,2026-07-03,2026-07-09,2026-07-02,5,-4162.538519765974,-1.2817461575852782
BR10_I10,97,2026-07-17,2026-08-03,2026-07-16,12,4255.477593804097,0.581140206087141
BR10_I10,98,2026-08-20,2026-08-27,2026-08-19,6,-2809.9520563049564,-0.7907139744801862
BR20_I10,1,2018-10-09,2018-10-22,2018-10-08,10,-147.8925989999899,-0.21123849088085828
BR20_I10,2,2018-11-26,2018-12-03,2018-11-23,6,237.62750720000244,0.32609226554918497
BR20_I10,3,2019-01-04,2019-01-07,2019-01-03,2,-336.828541350001,-1.4804631353283435
BR20_I10,4,2019-02-01,2019-02-01,2019-01-31,1,-353.549011599998,-3.0531002728842656
BR20_I10,5,2019-03-27,2019-04-01,2019-03-26,4,-947.6752689499947,-1.6176240943801052
BR20_I10,6,2019-05-06,2019-05-21,2019-04-30,12,514.8739998500203,0.23122905764317636
BR20_I10,7,2019-05-23,2019-05-29,2019-05-22,5,-503.2684465999942,-0.7706785001001139
BR20_I10,8,2019-06-10,2019-06-10,2019-06-06,1,-163.39152564999796,-1.4146452437229262
BR20_I10,9,2019-06-17,2019-06-20,2019-06-14,4,4.609635700001093,0.0031663772080455788
BR20_I10,10,2019-08-09,2019-08-12,2019-08-08,2,-480.1715320499979,-1.9600373131747406
BR20_I10,11,2020-03-03,2020-04-02,2020-03-02,23,1815.0450436500325,0.4787201478575871
BR20_I10,12,2020-05-19,2020-06-01,2020-05-18,10,-573.0172309999762,-0.4349883576999026
BR20_I10,13,2020-07-27,2020-07-31,2020-07-24,5,-414.2843060999909,-0.5865638430910727
BR20_I10,14,2020-09-08,2020-09-18,2020-09-07,9,-459.95413059998646,-0.38489468368396174
BR20_I10,15,2020-09-23,2020-09-30,2020-09-22,6,-112.53384444999091,-0.1441841719123297
BR20_I10,16,2020-11-03,2020-11-03,2020-11-02,1,-236.71901100000065,-1.7960471244309608
BR20_I10,17,2020-12-08,2020-12-08,2020-12-07,1,-328.117976449999,-2.3690828624548663
BR20_I10,18,2020-12-11,2020-12-17,2020-12-10,5,-516.181626649994,-0.7696215810773358
BR20_I10,19,2021-02-03,2021-02-10,2021-02-02,6,-792.5373328499945,-1.0048584257272144
BR20_I10,20,2021-05-07,2021-06-07,2021-05-06,22,-24.276216149966444,-0.02023445794385985
BR20_I10,21,2021-07-05,2021-07-21,2021-07-02,13,-332.21918444999164,-0.22421553967436125
BR20_I10,22,2021-07-29,2021-08-02,2021-07-28,3,-887.5108889499927,-2.6560244430993585
BR20_I10,23,2021-08-31,2021-09-02,2021-08-30,3,-320.22924109999815,-0.9258271919949549
BR20_I10,24,2021-10-19,2021-11-01,2021-10-18,10,-270.9194196999817,-0.24410365872778703
BR20_I10,25,2021-11-29,2021-12-06,2021-11-26,6,-435.2269511999914,-0.6515986544506149
BR20_I10,26,2022-01-13,2022-01-20,2022-01-12,6,-110.3699345499933,-0.17455309459166254
BR20_I10,27,2022-01-26,2022-02-09,2022-01-25,6,-125.99781964999165,-0.18858500496197275
BR20_I10,28,2022-03-08,2022-03-23,2022-03-07,12,461.4795391500204,0.35358656023982765
BR20_I10,29,2022-04-20,2022-05-05,2022-04-19,9,-63.09031899998888,-0.10679146126029217
BR20_I10,30,2022-05-25,2022-05-31,2022-05-24,5,-442.8076614999952,-0.9678815990264269
BR20_I10,31,2022-07-15,2022-07-18,2022-07-14,2,-198.1995606999971,-1.0714047729027354
BR20_I10,32,2022-09-19,2022-10-17,2022-09-16,16,303.4837587000104,0.19223412236179083
BR20_I10,33,2022-12-30,2023-01-03,2022-12-29,2,-296.97827619999896,-1.626380883621823
BR20_I10,34,2023-02-08,2023-02-10,2023-02-07,3,-616.7355226499949,-2.1983079027502455
BR20_I10,35,2023-04-28,2023-05-15,2023-04-27,9,467.7504141500094,0.30249520765812365
BR20_I10,36,2023-08-21,2023-08-22,2023-08-18,2,-1614.2764325499998,-3.845455887272051
BR20_I10,37,2023-09-08,2023-09-22,2023-09-07,11,-1832.9061520499674,-0.9143510349991938
BR20_I10,38,2023-10-16,2023-10-27,2023-10-13,10,-344.1377850499897,-0.3750842280503499
BR20_I10,39,2023-12-05,2023-12-08,2023-12-04,4,-988.0217967999904,-1.75011267446937
BR20_I10,40,2023-12-27,2023-12-28,2023-12-26,2,-653.0666679499976,-2.301829420203148
BR20_I10,41,2024-01-05,2024-01-18,2024-01-04,10,-757.8780897999916,-0.6164233375632742
BR20_I10,42,2024-04-08,2024-04-12,2024-04-03,5,-144.96355714998896,-0.13657020566260333
BR20_I10,43,2024-06-03,2024-06-06,2024-05-31,4,-2285.9487779999827,-2.3863038424680196
BR20_I10,44,2024-07-18,2024-07-18,2024-07-17,1,-638.021097949998,-2.5705926589443915
BR20_I10,45,2024-07-24,2024-07-31,2024-07-23,6,-1014.2822161999882,-0.7510186186304443
BR20_I10,46,2024-08-05,2024-08-14,2024-08-02,8,57.78362445002858,0.017537034053561273
BR20_I10,47,2024-08-28,2024-08-30,2024-08-27,3,-1898.5669888999887,-3.3090310655967685
BR20_I10,48,2024-11-19,2024-11-20,2024-11-18,2,-661.946915349994,-1.403614758456349
BR20_I10,49,2024-11-22,2024-12-02,2024-11-21,7,112.55569710001646,0.02538541602878817
BR20_I10,50,2024-12-16,2024-12-24,2024-12-13,7,-2251.0542647499924,-1.500969873765261
BR20_I10,51,2025-01-03,2025-01-16,2025-01-02,10,-740.6988191499736,-0.38557913700891466
BR20_I10,52,2025-03-10,2025-03-13,2025-03-07,4,-106.85332719999184,-0.134120293696449
BR20_I10,53,2025-03-24,2025-04-09,2025-03-21,12,-559.117277949975,-0.4324270713569314
BR20_I10,54,2025-11-24,2025-11-28,2025-11-21,5,-64.20889405795333,-0.1603958027987212
BR20_I10,55,2026-01-30,2026-02-10,2026-01-29,8,-1211.6762930339535,-0.3117225030296474
BR20_I10,56,2026-03-13,2026-03-31,2026-03-12,13,-3361.4842937129292,-0.5429833802177751
BR20_I10,57,2026-07-03,2026-07-09,2026-07-02,5,-4162.538519765974,-1.2817461575852782
BR20_I10,58,2026-07-17,2026-08-03,2026-07-16,12,4255.477593804097,0.581140206087141
