ordinal,date,status,cash,net,fee,extra_cash,days_missing,restore_date,auction_quantity,restore_clock,restore_price,restore_kind,missed_dividend
334,2019-10-24,completed,47.02729590000131,0.29047125324275047,26.827704100000005,0.0,1,2019-10-25,unknown,09:25,16.1,open_proxy,0.0
335,2019-10-25,completed,-222.48086179999615,-1.4010129836271799,26.5108618,222.480861799997,1,2019-10-28,unknown,09:25,16.06,open_proxy,0.0
336,2019-10-28,completed,117.43080660000305,0.7334841136789696,26.639193400000003,0.0,1,2019-10-29,unknown,09:25,15.85,open_proxy,0.0
337,2019-10-29,completed,148.07865190000157,0.9431761267516023,26.316348100000003,0.0,1,2019-10-30,unknown,09:25,15.51,open_proxy,0.0
338,2019-10-30,completed,27.87348570000247,0.17675006785036443,26.391514300000004,0.0,1,2019-10-31,unknown,09:25,15.7,open_proxy,0.0
339,2019-10-31,completed,-91.33232549999747,-0.5949988631921659,25.957325500000003,91.33232549999775,1,2019-11-01,unknown,09:25,15.4,open_proxy,0.0
340,2019-11-01,completed,88.27179630000137,0.5662078017960319,26.203203700000003,0.0,1,2019-11-04,unknown,09:25,15.46,open_proxy,0.0
341,2019-11-04,completed,-72.19891029999883,-0.45753428580480876,26.4039103,72.19891029999962,1,2019-11-05,unknown,09:25,15.81,open_proxy,0.0
342,2019-11-05,completed,47.61875090000183,0.2994889993710807,26.5262491,0.0,1,2019-11-06,unknown,09:25,15.81,open_proxy,0.0
343,2019-11-06,completed,-51.862190099998955,-0.33202426440460275,26.237190100000003,51.86219009999877,1,2019-11-07,unknown,09:25,15.63,open_proxy,0.0
344,2019-11-07,completed,-121.28674079999809,-0.7916889086161755,25.926740800000005,121.28674079999837,1,2019-11-08,unknown,09:25,15.4,open_proxy,0.0
345,2019-11-08,completed,137.46160179999984,0.859135011249999,26.6283982,0.0,1,2019-11-11,unknown,09:25,15.82,open_proxy,0.0
346,2019-11-11,completed,-61.78581019999915,-0.39657131065468004,26.195810200000004,61.785810199999105,1,2019-11-12,unknown,09:25,15.6,open_proxy,0.0
347,2019-11-12,completed,67.87389110000088,0.4301260525982311,26.4011089,0.0,1,2019-11-13,unknown,09:25,15.67,open_proxy,0.0
348,2019-11-13,completed,-61.948970199998975,-0.39558729374201135,26.278970200000003,61.94897019999917,1,2019-11-14,unknown,09:25,15.68,open_proxy,0.0
349,2019-11-14,completed,37.429995800000775,0.23408377611007364,26.620004200000004,0.0,1,2019-11-15,unknown,09:25,15.91,open_proxy,0.0
350,2019-11-15,completed,-122.69399579999592,-0.7663584996876696,26.643995800000006,122.69399579999663,1,2019-11-18,unknown,09:25,16.09,open_proxy,0.0
351,2019-11-18,completed,-32.504429899998044,-0.2039173770388836,26.569429900000003,32.504429899998286,1,2019-11-19,unknown,09:25,15.93,open_proxy,0.0
352,2019-11-19,completed,37.24644079999892,0.2316320945273565,26.7135592,0.0,1,2019-11-20,unknown,09:25,16.0,open_proxy,0.0
353,2019-11-20,completed,117.02290660000075,0.7219179925971669,26.847093400000002,0.0,1,2019-11-21,unknown,09:25,16.05,open_proxy,0.0
354,2019-11-21,completed,-34.25839989999939,-0.2039190470238059,27.463399900000002,34.25839989999804,1,2019-11-22,unknown,09:25,16.79,open_proxy,0.0
355,2019-11-22,completed,-84.32519040000126,-0.5013388252080931,27.4851904,84.32519040000261,1,2019-11-25,unknown,09:25,16.86,open_proxy,0.0
356,2019-11-25,completed,-43.03989999999715,-0.26567839506171076,26.839900000000004,43.03989999999794,1,2019-11-26,unknown,09:25,16.2,open_proxy,0.0
357,2019-11-26,completed,66.58900610000246,0.40578309628276943,27.055993900000004,0.0,1,2019-11-27,unknown,09:25,16.3,open_proxy,0.0
358,2019-11-27,completed,-3.7125296000018926,-0.022445765417181938,27.1925296,3.7125296000012895,1,2019-11-28,unknown,09:25,16.5,open_proxy,0.0
359,2019-11-28,completed,-3.3862095999985975,-0.02067283028082172,27.0262096,3.386209599999347,1,2019-11-29,unknown,09:25,16.34,open_proxy,0.0
360,2019-11-29,completed,-33.97286990000014,-0.20391878691476675,27.317869900000005,33.97286990000066,1,2019-12-02,unknown,09:25,16.65,open_proxy,0.0
361,2019-12-02,completed,45.33451090000059,0.26636022855464503,27.6904891,0.0,1,2019-12-03,unknown,09:25,16.93,open_proxy,0.0
362,2019-12-03,completed,95.21774640000424,0.5571547478057592,27.762253600000005,0.0,1,2019-12-04,unknown,09:25,16.95,open_proxy,0.0
363,2019-12-04,completed,-134.39198089999948,-0.798052143111636,27.506980900000002,134.3919808999999,1,2019-12-05,unknown,09:25,16.93,open_proxy,0.0
364,2019-12-05,completed,25.07937069999972,0.14632071586930992,27.815629300000005,0.0,1,2019-12-06,unknown,09:25,17.07,open_proxy,0.0
365,2019-12-06,completed,155.84040200000177,0.9276214404762011,27.459598000000003,0.0,1,2019-12-09,unknown,09:25,16.6,open_proxy,0.0
366,2019-12-09,completed,-45.752434999997256,-0.2609950656018098,28.222435000000004,45.75243499999851,1,2019-12-10,unknown,09:25,17.53,open_proxy,0.0
367,2019-12-10,completed,-46.20112500000178,-0.26028802816902413,28.451125,46.20112500000323,1,2019-12-11,unknown,09:25,17.75,open_proxy,0.0
368,2019-12-11,completed,-56.34909009999697,-0.3162126268237765,28.524090100000002,56.34909009999683,1,2019-12-12,unknown,09:25,17.83,open_proxy,0.0
369,2019-12-12,completed,-196.3607064999997,-1.103770132096682,28.4957065,196.36070649999965,1,2019-12-13,unknown,09:25,17.94,open_proxy,0.0
370,2019-12-13,completed,51.46466100000249,0.27201195031713793,29.665339000000003,0.0,1,2019-12-16,unknown,09:25,18.82,open_proxy,0.0
371,2019-12-16,completed,71.0059761999998,0.37078838746736187,29.9040238,0.0,1,2019-12-17,unknown,09:25,19.03,open_proxy,0.0
372,2019-12-17,completed,-18.77568969999578,-0.0987155084121755,29.770689700000005,18.775689699996292,1,2019-12-18,unknown,09:25,18.99,open_proxy,0.0
373,2019-12-18,completed,31.43386580000025,0.16605317379820525,29.6761342,0.0,1,2019-12-19,unknown,09:25,18.85,open_proxy,0.0
374,2019-12-19,completed,43.02987589999914,0.23707920606060134,28.865124100000003,0.0,1,2019-12-20,unknown,09:25,18.06,open_proxy,0.0
375,2019-12-20,completed,103.06107649999798,0.5678296225895205,28.863923500000002,0.0,1,2019-12-23,unknown,09:25,18.0,open_proxy,0.0
376,2019-12-23,completed,-136.49266589999888,-0.7638089865696636,28.577665900000003,136.49266589999752,1,2019-12-24,unknown,09:25,17.96,open_proxy,0.0
377,2019-12-24,completed,13.585335600001855,0.07602314269726834,28.574664400000003,0.0,1,2019-12-25,unknown,09:25,17.81,open_proxy,0.0
378,2019-12-25,completed,83.19344130000466,0.4601407151548931,28.791558700000003,0.0,1,2019-12-26,unknown,09:25,17.95,open_proxy,0.0
379,2019-12-26,completed,-86.7318004000001,-0.48184333555555614,28.7118004,86.7318004000008,1,2019-12-27,unknown,09:25,18.04,open_proxy,0.0
380,2019-12-27,completed,114.37155660000491,0.6531785071388059,28.198443400000006,0.0,1,2019-12-30,unknown,09:25,17.35,open_proxy,0.0
381,2019-12-30,completed,-65.9056001999971,-0.3744636374999835,28.295600200000003,65.90560019999612,1,2019-12-31,unknown,09:25,17.62,open_proxy,0.0
382,2019-12-31,completed,-107.29286559999677,-0.5872625374931405,28.992865600000002,107.29286559999673,1,2020-01-02,unknown,09:25,18.33,open_proxy,0.0
383,2020-01-02,completed,-157.54321109999685,-0.8571447829161962,29.108211100000005,157.54321109999728,1,2020-01-03,unknown,09:25,18.49,open_proxy,0.0
384,2020-01-03,completed,162.94951210000266,0.894344193743154,28.935487900000002,0.0,1,2020-01-06,unknown,09:25,18.01,open_proxy,0.0
385,2020-01-06,completed,-66.51745019999963,-0.3716058670391041,28.607450200000002,66.5174502000009,1,2020-01-07,unknown,09:25,17.92,open_proxy,0.0
386,2020-01-07,completed,193.69933240000222,1.0845427346024759,28.560667600000002,0.0,1,2020-01-08,unknown,09:25,17.62,open_proxy,0.0
387,2020-01-08,completed,-175.79964129999937,-1.0034226101598136,28.214641300000004,175.79964130000008,1,2020-01-09,unknown,09:25,17.65,open_proxy,0.0
388,2020-01-09,completed,-157.38005109999523,-0.8600002792349466,29.025051100000002,157.38005109999358,1,2020-01-10,unknown,09:25,18.41,open_proxy,0.0
389,2020-01-10,completed,-36.76698489999926,-0.20392115862451057,28.741984900000002,36.766984899997624,1,2020-01-13,unknown,09:25,18.02,open_proxy,0.0
390,2020-01-13,completed,-87.97589540000175,-0.4727345265986123,29.3458954,87.97589540000263,1,2020-01-14,unknown,09:25,18.65,open_proxy,0.0
391,2020-01-14,completed,-7.485604599999978,-0.040704755845568125,29.1156046,7.485604599998624,1,2020-01-15,unknown,09:25,18.35,open_proxy,0.0
392,2020-01-15,completed,1.887350500001932,0.010092783422470223,29.437649500000003,0.0,1,2020-01-16,unknown,09:25,18.65,open_proxy,0.0
393,2020-01-16,completed,-47.54719499999719,-0.25826830526886035,29.137195000000002,47.547194999995554,1,2020-01-17,unknown,09:25,18.41,open_proxy,0.0
394,2020-01-17,completed,61.32709610000207,0.32294416061085873,29.737903900000003,0.0,1,2020-01-20,unknown,09:25,18.88,open_proxy,0.0
395,2020-01-20,completed,90.62887140000156,0.4686084353671228,30.101128600000003,0.0,1,2020-01-21,unknown,09:25,19.2,open_proxy,0.0
396,2020-01-21,completed,141.1647469000009,0.7394696013619744,29.8402531,0.0,1,2020-01-22,unknown,09:25,18.9,open_proxy,0.0
397,2020-01-22,completed,297.6584284999991,1.4276183621103073,31.666571500000003,0.0,1,2020-01-23,unknown,09:25,20.5,open_proxy,0.0
398,2020-01-23,completed,1950.2500199999993,9.751250099999996,30.74998,0.0,1,2020-02-03,unknown,09:25,18.0,open_proxy,0.0
399,2020-02-03,retained_sale_restricted,0.0,0.0,0.0,0.0,0,2020-02-03,unknown,,,,
400,2020-02-04,completed,-186.82459139999614,-1.0367624384017544,28.734591400000003,186.82459139999628,1,2020-02-05,unknown,09:25,18.16,open_proxy,0.0
401,2020-02-05,completed,101.95974650000142,0.5455310139111901,29.425253500000004,0.0,1,2020-02-06,unknown,09:25,18.54,open_proxy,0.0
402,2020-02-06,completed,-1029.0969497999947,-5.439201637420691,29.6869498,1029.096949799994,1,2020-02-07,unknown,09:25,19.9,open_proxy,0.0
403,2020-02-07,completed,350.84565399999974,1.8178531295336775,30.054346000000002,0.0,1,2020-02-10,unknown,09:25,18.9,open_proxy,0.0
404,2020-02-10,completed,51.4850560000027,0.2722636488630497,29.654944000000004,0.0,1,2020-02-11,unknown,09:25,18.81,open_proxy,0.0
405,2020-02-11,completed,100.85841650000484,0.5244847451898328,29.986583500000005,0.0,1,2020-02-12,unknown,09:25,19.08,open_proxy,0.0
406,2020-02-12,completed,-9.035624600001078,-0.04718341827676804,29.9056246,9.035624600001029,1,2020-02-13,unknown,09:25,19.11,open_proxy,0.0
407,2020-02-13,completed,112.51561160000435,0.610833939196549,29.144388400000004,0.0,1,2020-02-14,unknown,09:25,18.26,open_proxy,0.0
408,2020-02-14,completed,-137.47162589999783,-0.74916417384195,29.076625900000003,137.4716258999979,1,2020-02-17,unknown,09:25,18.44,open_proxy,0.0
409,2020-02-17,completed,-59.14320509999608,-0.3081980463783016,29.948205100000003,59.14320509999743,1,2020-02-18,unknown,09:25,19.2,open_proxy,0.0
410,2020-02-18,completed,151.65942699999957,0.8045592944297059,29.590573000000003,0.0,1,2020-02-19,unknown,09:25,18.65,open_proxy,0.0
411,2020-02-19,completed,-147.7623559999981,-0.7991474094104819,29.222356000000005,147.76235599999927,1,2020-02-20,unknown,09:25,18.59,open_proxy,0.0
412,2020-02-20,completed,91.70980640000155,0.48755877937268244,29.550193600000004,0.0,1,2020-02-21,unknown,09:25,18.67,open_proxy,0.0
413,2020-02-21,completed,-200.0522015000006,-1.0206744974489825,30.377201500000005,200.0522015000024,1,2020-02-24,unknown,09:25,19.75,open_proxy,0.0
414,2020-02-24,completed,439.1792748999989,2.180631950844086,30.9257251,0.0,1,2020-02-25,unknown,09:25,19.65,open_proxy,0.0
415,2020-02-25,completed,359.50478410000176,1.8011261728457002,30.740215900000003,0.0,1,2020-02-26,unknown,09:25,19.55,open_proxy,0.0
416,2020-02-26,completed,21.877355700000123,0.11692867824692744,29.4476443,0.0,1,2020-02-27,unknown,09:25,18.64,open_proxy,0.0
417,2020-02-27,completed,771.8798582000035,4.084020413756632,29.630141800000004,0.0,1,2020-02-28,unknown,09:25,18.08,open_proxy,0.0
418,2020-02-28,completed,-264.9490621999995,-1.5512240175643999,27.7590622,264.9490622000012,1,2020-03-02,unknown,09:25,17.3,open_proxy,0.0
419,2020-03-02,completed,-435.7716838999951,-2.4986908480504306,28.1366839,435.77168389999497,1,2020-03-03,unknown,09:25,17.83,open_proxy,0.0
420,2020-03-03,completed,164.54032210000418,0.9434651496559872,28.124677900000002,0.0,1,2020-03-04,unknown,09:25,17.23,open_proxy,0.0
421,2020-03-04,completed,-384.35882339999785,-2.2933104021479584,27.428823400000006,384.3588233999981,1,2020-03-05,unknown,09:25,17.1,open_proxy,0.0
422,2020-03-05,completed,285.1737833000003,1.661851884032636,27.831216700000002,0.0,1,2020-03-06,unknown,09:25,16.83,open_proxy,0.0
423,2020-03-06,completed,265.5100981000018,1.5627433672748783,27.654901900000002,0.0,1,2020-03-09,unknown,09:25,16.68,open_proxy,0.0
424,2020-03-09,completed,157.10489200000183,0.970982027194078,26.815108000000002,0.0,1,2020-03-10,unknown,09:25,15.98,open_proxy,0.0
425,2020-03-10,completed,-123.87690579999696,-0.7466962374924471,27.2469058,123.87690579999617,1,2020-03-11,unknown,09:25,16.67,open_proxy,0.0
426,2020-03-11,completed,246.4174728999981,1.489827526602165,27.1875271,0.0,1,2020-03-12,unknown,09:25,16.25,open_proxy,0.0
427,2020-03-12,completed,877.642459200004,5.451195398757789,26.717540800000005,0.0,1,2020-03-13,unknown,09:25,15.18,open_proxy,0.0
428,2020-03-13,completed,-71.93377529999796,-0.45964073674120104,26.2687753,71.93377529999816,1,2020-03-16,unknown,09:25,15.68,open_proxy,0.0
429,2020-03-16,completed,-129.2116508999999,-0.9035779783216777,24.866650900000003,129.21165090000068,1,2020-03-17,unknown,09:25,14.39,open_proxy,0.0
430,2020-03-17,completed,-178.4422463999988,-1.282834265995678,24.462246399999998,178.4422463999981,1,2020-03-18,unknown,09:25,14.05,open_proxy,0.0
431,2020-03-18,completed,-27.65041989999814,-0.2039116511799273,24.095419900000003,27.65041989999736,1,2020-03-19,unknown,09:25,13.55,open_proxy,0.0
432,2020-03-19,completed,-207.64204669999907,-1.536950752775715,24.047046700000003,207.6420466999989,1,2020-03-20,unknown,09:25,13.68,open_proxy,0.0
433,2020-03-20,completed,432.5683897000012,3.187681574797356,24.096610300000002,0.0,1,2020-03-23,unknown,09:25,13.1,open_proxy,0.0
434,2020-03-23,completed,-265.65414229999936,-2.12183819728434,23.0191423,265.6541422999999,1,2020-03-24,unknown,09:25,12.75,open_proxy,0.0
435,2020-03-24,completed,-416.7518937999976,-3.2008593993855423,23.5418938,416.75189379999756,1,2020-03-25,unknown,09:25,13.4,open_proxy,0.0
436,2020-03-25,completed,102.43757640000075,0.7559968738007435,24.082423600000002,0.0,1,2020-03-26,unknown,09:25,13.41,open_proxy,0.0
437,2020-03-26,completed,-247.21415709999863,-1.860151671181329,23.8191571,247.21415709999928,1,2020-03-27,unknown,09:25,13.5,open_proxy,0.0
438,2020-03-27,completed,193.4633372999998,1.480209160673296,23.581662700000003,0.0,1,2020-03-30,unknown,09:25,12.84,open_proxy,0.0
439,2020-03-30,completed,-506.39079469999905,-3.950006198907949,23.3357947,506.3907946999989,1,2020-03-31,unknown,09:25,13.29,open_proxy,0.0
440,2020-03-31,completed,43.09980580000165,0.3262665087055386,23.7301942,0.0,1,2020-04-01,unknown,09:25,13.13,open_proxy,0.0
441,2020-04-01,completed,32.68670570000015,0.2437487375093225,23.938294300000003,0.0,1,2020-04-02,unknown,09:25,13.34,open_proxy,0.0
442,2020-04-02,completed,41.529390800002155,0.29706288125895675,24.5306092,0.0,1,2020-04-03,unknown,09:25,13.9,open_proxy,0.0
443,2020-04-03,completed,-428.674223899998,-3.070732262893969,24.5192239,428.67422389999774,1,2020-04-07,unknown,09:25,14.35,open_proxy,0.0
444,2020-04-07,completed,61.193076000000694,0.43245990106007554,24.706924,0.0,1,2020-04-08,unknown,09:25,14.05,open_proxy,0.0
445,2020-04-08,completed,-68.85413029999961,-0.486945758840167,24.6991303,68.85413030000018,1,2020-04-09,unknown,09:25,14.17,open_proxy,0.0
446,2020-04-09,completed,-28.445824899997078,-0.2039127232974701,24.5008249,28.445824899996296,1,2020-04-10,unknown,09:25,13.94,open_proxy,0.0
447,2020-04-10,completed,142.31561180000156,1.044901701908969,24.1543882,0.0,1,2020-04-13,unknown,09:25,13.44,open_proxy,0.0
448,2020-04-13,completed,-166.8870262999985,-1.2691028615969469,23.672026300000006,166.88702629999898,1,2020-04-14,unknown,09:25,13.28,open_proxy,0.0
449,2020-04-14,completed,-38.16549499999704,-0.27636129616217986,24.355495,38.16549499999746,1,2020-04-15,unknown,09:25,13.81,open_proxy,0.0
450,2020-04-15,completed,81.77453620000122,0.5895784873828495,24.4154638,0.0,1,2020-04-16,unknown,09:25,13.75,open_proxy,0.0
451,2020-04-16,completed,-208.7433766999993,-1.4857179836298882,24.608376700000004,208.7433766999984,1,2020-04-17,unknown,09:25,14.22,open_proxy,0.0
452,2020-04-17,completed,-108.56900569999695,-0.7760472172980482,24.5440057,108.56900569999743,1,2020-04-20,unknown,09:25,14.06,open_proxy,0.0
453,2020-04-20,completed,130.57683670000122,0.9023969364201881,25.0381633,0.0,1,2020-04-21,unknown,09:25,14.3,open_proxy,0.0
454,2020-04-21,completed,61.17268100000049,0.43201045903955143,24.717319000000003,0.0,1,2020-04-22,unknown,09:25,14.06,open_proxy,0.0
455,2020-04-22,completed,-228.77417189999971,-1.627127822901847,24.6191719,228.7741719000005,1,2020-04-23,unknown,09:25,14.25,open_proxy,0.0
456,2020-04-23,completed,-38.471419999998304,-0.2755832378223374,24.51142,38.471419999998034,1,2020-04-24,unknown,09:25,13.96,open_proxy,0.0
457,2020-04-24,completed,-88.47702549999774,-0.6342439103942491,24.502025500000002,88.47702549999849,1,2020-04-27,unknown,09:25,14.0,open_proxy,0.0
458,2020-04-27,completed,-98.48222559999694,-0.7059657749103724,24.502225600000003,98.48222559999704,1,2020-04-28,unknown,09:25,14.01,open_proxy,0.0
459,2020-04-28,completed,11.044705499999822,0.07772488036593823,24.770294500000002,0.0,1,2020-04-29,unknown,09:25,14.16,open_proxy,0.0
460,2020-04-29,completed,-109.07888069999846,-0.7660033757022364,24.803880700000004,109.07888069999899,1,2020-04-30,unknown,09:25,14.31,open_proxy,0.0
461,2020-04-30,completed,220.17494760000224,1.4988083567052568,25.265052400000005,0.0,1,2020-05-06,unknown,09:25,14.43,open_proxy,0.0
462,2020-05-06,completed,-30.09781989999921,-0.20391476897018435,25.342819900000002,30.097819900000104,1,2020-05-07,unknown,09:25,14.75,open_proxy,0.0
463,2020-05-07,completed,-139.38001099999894,-0.9692629415855281,24.950011000000003,139.38001099999929,1,2020-05-08,unknown,09:25,14.48,open_proxy,0.0
464,2020-05-08,completed,-99.48158059999975,-0.6889306135734055,25.0115806,99.4815806000006,1,2020-05-11,unknown,09:25,14.5,open_proxy,0.0
465,2020-05-11,completed,30.42286070000275,0.20952383402205751,25.0921393,0.0,1,2020-05-12,unknown,09:25,14.45,open_proxy,0.0
466,2020-05-12,completed,91.04551630000029,0.6398138882642326,24.7894837,0.0,1,2020-05-13,unknown,09:25,14.1,open_proxy,0.0
467,2020-05-13,completed,71.1370911000011,0.501672010578287,24.737908900000004,0.0,1,2020-05-14,unknown,09:25,14.07,open_proxy,0.0
468,2020-05-14,completed,-87.94675549999783,-0.6424160372534539,24.2317555,87.94675549999738,1,2020-05-15,unknown,09:25,13.74,open_proxy,0.0
469,2020-05-15,completed,121.9584966000033,0.884398089920256,24.331503400000003,0.0,1,2020-05-18,unknown,09:25,13.63,open_proxy,0.0
470,2020-05-18,completed,-87.53885549999735,-0.6489166456634348,24.023855500000003,87.53885549999723,1,2020-05-19,unknown,09:25,13.54,open_proxy,0.0
471,2020-05-19,completed,-48.109510099997436,-0.349125617561665,24.3245101,48.10951009999735,1,2020-05-20,unknown,09:25,13.79,open_proxy,0.0
472,2020-05-20,completed,-68.26267529999727,-0.49287130180503447,24.397675300000003,68.26267529999677,1,2020-05-21,unknown,09:25,13.88,open_proxy,0.0
473,2020-05-21,completed,-17.72679979999795,-0.1303441161764555,24.136799800000006,17.726799799998844,1,2020-05-22,unknown,09:25,13.58,open_proxy,0.0
474,2020-05-22,completed,-27.03856989999924,-0.20391078355957193,23.783569900000003,27.038569899999857,1,2020-05-25,unknown,09:25,13.25,open_proxy,0.0
475,2020-05-25,completed,-96.78944059999985,-0.7377243948170721,23.6394406,96.78944059999958,1,2020-05-26,unknown,09:25,13.18,open_proxy,0.0
476,2020-05-26,completed,-97.56445059999858,-0.7226996340740636,24.0344506,97.56445059999896,1,2020-05-27,unknown,09:25,13.56,open_proxy,0.0
477,2020-05-27,completed,-57.502860199999546,-0.42657908160237057,24.012860200000002,57.502860200000214,1,2020-05-28,unknown,09:25,13.5,open_proxy,0.0
478,2020-05-28,completed,22.579530600001736,0.16775282763745716,23.990469400000002,0.0,1,2020-05-29,unknown,09:25,13.4,open_proxy,0.0
479,2020-05-29,completed,-87.37569549999934,-0.651571181953761,23.940695500000004,87.37569549999898,1,2020-06-01,unknown,09:25,13.46,open_proxy,0.0
480,2020-06-01,completed,-58.31866019999688,-0.42016325792504955,24.4286602,58.318660199996884,1,2020-06-02,unknown,09:25,13.9,open_proxy,0.0
481,2020-06-02,completed,-148.93652109999908,-1.051811589689259,24.721521100000004,148.93652109999857,1,2020-06-03,unknown,09:25,14.27,open_proxy,0.0
482,2020-06-03,completed,-69.01729029999944,-0.48535365893107907,24.7822903,69.01729030000024,1,2020-06-04,unknown,09:25,14.25,open_proxy,0.0
483,2020-06-04,completed,-38.879320000000604,-0.2745714689265579,24.719320000000003,38.87932000000001,1,2020-06-05,unknown,09:25,14.16,open_proxy,0.0
484,2020-06-05,completed,-208.8045616999999,-1.4829869438920447,24.6395617,208.8045617000007,1,2020-06-08,unknown,09:25,14.25,open_proxy,0.0
485,2020-06-08,completed,-179.15607139999872,-1.2563539368863865,24.8260714,179.15607139999884,1,2020-06-09,unknown,09:25,14.4,open_proxy,0.0
486,2020-06-09,completed,-49.67992509999874,-0.34144278419243124,25.1249251,49.67992509999931,1,2020-06-10,unknown,09:25,14.56,open_proxy,0.0
487,2020-06-10,completed,-9.108459700000019,-0.06378473179271722,24.8434597,9.108459700000822,1,2020-06-11,unknown,09:25,14.25,open_proxy,0.0
488,2020-06-11,completed,281.57261320000396,2.0083638601997427,24.567386800000005,0.0,1,2020-06-12,unknown,09:25,13.7,open_proxy,0.0
489,2020-06-12,completed,91.90210630000166,0.6654750637219528,24.352893700000003,0.0,1,2020-06-15,unknown,09:25,13.68,open_proxy,0.0
490,2020-06-15,completed,-107.91636569999764,-0.7894393979517018,24.2113657,107.91636569999719,1,2020-06-16,unknown,09:25,13.74,open_proxy,0.0
491,2020-06-16,completed,21.417015600002728,0.1526515723449945,24.5829844,0.0,1,2020-06-17,unknown,09:25,13.97,open_proxy,0.0
492,2020-06-17,completed,-39.06287500000064,-0.2741254385964957,24.812875,39.06287500000144,1,2020-06-18,unknown,09:25,14.25,open_proxy,0.0
493,2020-06-18,completed,-69.3844002999977,-0.48183611319442843,24.969400300000004,69.38440029999765,1,2020-06-19,unknown,09:25,14.43,open_proxy,0.0
494,2020-06-19,completed,-49.27202509999826,-0.34335905993030147,24.917025100000004,49.272025099999155,1,2020-06-22,unknown,09:25,14.36,open_proxy,0.0
495,2020-06-22,completed,0.6520004000021657,0.004527780555570595,24.967999600000002,0.0,1,2020-06-23,unknown,09:25,14.36,open_proxy,0.0
496,2020-06-23,completed,-78.79814539999819,-0.5584560269312416,24.6681454,78.79814539999825,1,2020-06-24,unknown,09:25,14.15,open_proxy,0.0
497,2020-06-24,completed,-11.637439699998275,-0.07498350322163837,26.132439700000006,11.63743969999814,1,2020-06-29,unknown,09:25,15.49,open_proxy,0.0
498,2020-06-29,completed,-211.02558969999757,-1.3865019034165413,25.820589700000003,11.025589699997,1,2020-06-30,unknown,09:25,15.19,open_proxy,200.0
499,2020-06-30,completed,-90.92442549999699,-0.6001612244224223,25.7494255,90.9244254999976,1,2020-07-01,unknown,09:25,15.2,open_proxy,0.0
500,2020-07-01,completed,38.592510800003424,0.2502756861219418,26.0274892,0.0,1,2020-07-02,unknown,09:25,15.34,open_proxy,0.0
501,2020-07-02,completed,-81.85739539999817,-0.5243907456758371,26.2273954,81.8573953999985,1,2020-07-03,unknown,09:25,15.65,open_proxy,0.0
502,2020-07-03,completed,-342.6044479999999,-2.1533906222501566,26.544448000000003,342.60444800000005,1,2020-07-06,unknown,09:25,16.21,open_proxy,0.0
503,2020-07-06,completed,-53.63655509999868,-0.325267162522733,27.1415551,53.63655509999808,1,2020-07-07,unknown,09:25,16.5,open_proxy,0.0
504,2020-07-07,completed,36.63459080000002,0.22365440048840063,27.025409200000002,0.0,1,2020-07-08,unknown,09:25,16.3,open_proxy,0.0
505,2020-07-08,completed,-23.437399799999227,-0.14291097439023917,27.0473998,23.437399799999184,1,2020-07-09,unknown,09:25,16.38,open_proxy,0.0
506,2020-07-09,completed,-4.079639600001962,-0.02439975837321748,27.3796396,4.079639600000519,1,2020-07-10,unknown,09:25,16.68,open_proxy,0.0
507,2020-07-10,completed,27.343215700002574,0.1705752694947135,26.6617843,0.0,1,2020-07-13,unknown,09:25,15.96,open_proxy,0.0
508,2020-07-13,completed,-73.66735030000092,-0.44646878969697523,27.152350300000002,73.667350300002,1,2020-07-14,unknown,09:25,16.53,open_proxy,0.0
509,2020-07-14,completed,-283.9601073999987,-1.7116341615430906,27.2501074,283.9601073999984,1,2020-07-15,unknown,09:25,16.83,open_proxy,0.0
510,2020-07-15,completed,26.99650070000453,0.16664506604941065,26.838499300000002,0.0,1,2020-07-16,unknown,09:25,16.13,open_proxy,0.0
511,2020-07-16,completed,-250.43656709999843,-1.684173282447871,25.461567100000003,250.43656709999777,1,2020-07-17,unknown,09:25,15.08,open_proxy,0.0
512,2020-07-17,completed,-130.21100589999728,-0.8803989580797652,25.376005900000003,130.21100589999696,1,2020-07-20,unknown,09:25,14.88,open_proxy,0.0
513,2020-07-20,completed,-151.24115609999689,-0.9891507920209083,25.896156100000006,151.24115609999717,1,2020-07-21,unknown,09:25,15.4,open_proxy,0.0
514,2020-07-21,completed,-51.474685099996854,-0.3336013292287547,26.039685100000003,51.47468509999635,1,2020-07-22,unknown,09:25,15.44,open_proxy,0.0
515,2020-07-22,completed,148.77208190000312,0.9685682415364787,25.962918100000003,0.0,1,2020-07-23,unknown,09:25,15.17,open_proxy,0.0
516,2020-07-23,completed,19.479490600001352,0.130036652870503,25.570509400000002,0.0,1,2020-07-24,unknown,09:25,14.92,open_proxy,0.0
517,2020-07-24,completed,-108.91572070000046,-0.7691788185028281,24.7207207,108.91572070000075,1,2020-07-27,unknown,09:25,14.23,open_proxy,0.0
518,2020-07-27,completed,-178.64619639999722,-1.2751334503925569,24.566196400000003,178.64619639999728,1,2020-07-28,unknown,09:25,14.15,open_proxy,0.0
519,2020-07-28,completed,-48.98649509999901,-0.3447325482054821,24.771495100000003,48.98649509999814,1,2020-07-29,unknown,09:25,14.22,open_proxy,0.0
520,2020-07-29,completed,-39.593144999998714,-0.27286798759475334,25.083145000000002,39.59314499999891,1,2020-07-30,unknown,09:25,14.51,open_proxy,0.0
